model,sensor,site_id,band,sd_train,p09,truth,model_value,model_move,truth_move,persistence_move,last3_mean_move,own_mean_move,linear9_move,linear4_move,holt_damped_move,nearest_rule,nearest_dist,direction_ok,direction_ok_persistence,direction_ok_last3_mean,direction_ok_own_mean,direction_ok_linear9,direction_ok_linear4,direction_ok_holt_damped
gpt-oss-120b (default effort),sentinel2,treatment_0008,NDWI,0.09826380428876623,-0.7485843771176753,-0.742976639514378,-0.78,-0.3197069674811705,0.0570681915267395,0.0,-0.013030342978433612,1.234729099025322,0.1478921695816069,-1.2689252058461764,0.016781752741099557,last3_mean,0.3066766245027369,0,0,0,1,1,0,1
ensemble,sentinel2,treatment_0008,NDWI,0.09826380428876623,-0.7485843771176753,-0.742976639514378,-0.7404999999999999,0.08227217718864185,0.0570681915267395,0.0,-0.013030342978433612,1.234729099025322,0.1478921695816069,-1.2689252058461764,0.016781752741099557,holt_damped,0.0654904244475423,1,0,0,1,1,0,1
Kimi-K3-thinking-low,sentinel2,treatment_0009,B2,0.014531192840259312,0.0430071921518412,0.0377199736177927,0.044,0.06832252927014915,-0.36385302928470015,0.0,0.07322562737519069,0.074263978414555,0.8622668258049625,-1.284073873259727,-0.03899409215014243,last3_mean,0.0049030981050415395,0,0,0,0,0,1,1
gpt-oss-120b,sentinel2,treatment_0009,B2,0.014531192840259312,0.0430071921518412,0.0377199736177927,0.044,0.06832252927014915,-0.36385302928470015,0.0,0.07322562737519069,0.074263978414555,0.8622668258049625,-1.284073873259727,-0.03899409215014243,last3_mean,0.0049030981050415395,0,0,0,0,0,1,1
gpt-oss-120b (default effort),sentinel2,treatment_0009,B2,0.014531192840259312,0.0430071921518412,0.0377199736177927,0.045,0.1371400042698241,-0.36385302928470015,0.0,0.07322562737519069,0.074263978414555,0.8622668258049625,-1.284073873259727,-0.03899409215014243,own_mean,0.0628760258552691,0,0,0,0,0,1,1
ensemble,sentinel2,treatment_0009,B2,0.014531192840259312,0.0430071921518412,0.0377199736177927,0.044,0.06832252927014915,-0.36385302928470015,0.0,0.07322562737519069,0.074263978414555,0.8622668258049625,-1.284073873259727,-0.03899409215014243,last3_mean,0.0049030981050415395,0,0,0,0,0,1,1
Kimi-K3-thinking-low,sentinel2,treatment_0009,B3,0.02060000117772273,0.0650288294490633,0.0581036566099052,0.068,0.14423157189669455,-0.33617341957470975,0.0,0.3498343369009604,-0.07607658676650442,1.0826798262730741,-0.8889648542834109,-0.045222409368432526,persistence,0.14423157189669455,0,0,0,1,0,1,1
gpt-oss-120b,sentinel2,treatment_0009,B3,0.02060000117772273,0.0650288294490633,0.0581036566099052,0.072,0.3384063180770818,-0.33617341957470975,0.0,0.3498343369009604,-0.07607658676650442,1.0826798262730741,-0.8889648542834109,-0.045222409368432526,last3_mean,0.01142801882387856,0,0,0,1,0,1,1
gpt-oss-120b (default effort),sentinel2,treatment_0009,B3,0.02060000117772273,0.0650288294490633,0.0581036566099052,0.07,0.24131894498688852,-0.33617341957470975,0.0,0.3498343369009604,-0.07607658676650442,1.0826798262730741,-0.8889648542834109,-0.045222409368432526,last3_mean,0.10851539191407186,0,0,0,1,0,1,1
ensemble,sentinel2,treatment_0009,B3,0.02060000117772273,0.0650288294490633,0.0581036566099052,0.07,0.24131894498688852,-0.33617341957470975,0.0,0.3498343369009604,-0.07607658676650442,1.0826798262730741,-0.8889648542834109,-0.045222409368432526,last3_mean,0.10851539191407186,0,0,0,1,0,1,1
Kimi-K3-thinking-low,sentinel2,treatment_0009,B4,0.01884202308825322,0.0428538852454223,0.035266949383984,0.054,0.5915561562774316,-0.40266036326896665,0.0,0.003743447948523997,1.0366326447412855,0.4201721381224289,-1.5115929879311043,-0.03966699878043318,linear9,0.17138401815500276,0,0,0,0,0,1,1
gpt-oss-120b,sentinel2,treatment_0009,B4,0.01884202308825322,0.0428538852454223,0.035266949383984,0.043,0.0077547274989163886,-0.40266036326896665,0.0,0.003743447948523997,1.0366326447412855,0.4201721381224289,-1.5115929879311043,-0.03966699878043318,last3_mean,0.004011279550392391,0,0,0,0,0,1,1
gpt-oss-120b (default effort),sentinel2,treatment_0009,B4,0.01884202308825322,0.0428538852454223,0.035266949383984,0.045,0.11390044182228287,-0.40266036326896665,0.0,0.003743447948523997,1.0366326447412855,0.4201721381224289,-1.5115929879311043,-0.03966699878043318,last3_mean,0.11015699387375888,0,0,0,0,0,1,1
ensemble,sentinel2,treatment_0009,B4,0.01884202308825322,0.0428538852454223,0.035266949383984,0.0485,0.2996554418881742,-0.40266036326896665,0.0,0.003743447948523997,1.0366326447412855,0.4201721381224289,-1.5115929879311043,-0.03966699878043318,linear9,0.12051669623425465,0,0,0,0,0,1,1
Kimi-K3-thinking-low,sentinel2,treatment_0009,B8,0.16590168492407392,0.4593049402555217,0.3831664541824438,0.4,-0.3574703914710873,-0.45893738877892165,0.0,0.32156269084824307,-0.9310449813011518,0.6578987938619539,0.6581767702560176,-0.42613694627485293,holt_damped,0.06866655480376566,1,0,0,1,0,0,1
gpt-oss-120b,sentinel2,treatment_0009,B8,0.16590168492407392,0.4593049402555217,0.3831664541824438,0.513,0.3236559036097326,-0.45893738877892165,0.0,0.32156269084824307,-0.9310449813011518,0.6578987938619539,0.6581767702560176,-0.42613694627485293,last3_mean,0.002093212761489549,0,0,0,1,0,0,1
gpt-oss-120b (default effort),sentinel2,treatment_0009,B8,0.16590168492407392,0.4593049402555217,0.3831664541824438,0.44,-0.11636373834513344,-0.45893738877892165,0.0,0.32156269084824307,-0.9310449813011518,0.6578987938619539,0.6581767702560176,-0.42613694627485293,persistence,0.11636373834513344,1,0,0,1,0,0,1
ensemble,sentinel2,treatment_0009,B8,0.16590168492407392,0.4593049402555217,0.3831664541824438,0.4565,-0.01690724393067734,-0.45893738877892165,0.0,0.32156269084824307,-0.9310449813011518,0.6578987938619539,0.6581767702560176,-0.42613694627485293,persistence,0.01690724393067734,1,0,0,1,0,0,1
Kimi-K3-thinking-low,sentinel2,treatment_0009,B11,0.03592283756346394,0.2475434774667066,0.2156420645030406,0.255,0.20757053281551488,-0.8880538155513634,0.0,0.11951355037093361,-0.0010766447231623957,0.8303937628501067,-0.7076383348774845,-0.08815972407061758,last3_mean,0.08805698244458127,0,0,0,1,0,1,1
gpt-oss-120b,sentinel2,treatment_0009,B11,0.03592283756346394,0.2475434774667066,0.2156420645030406,0.252,0.12405819906125672,-0.8880538155513634,0.0,0.11951355037093361,-0.0010766447231623957,0.8303937628501067,-0.7076383348774845,-0.08815972407061758,last3_mean,0.004544648690323103,0,0,0,1,0,1,1
gpt-oss-120b (default effort),sentinel2,treatment_0009,B11,0.03592283756346394,0.2475434774667066,0.2156420645030406,0.25,0.06838330989175129,-0.8880538155513634,0.0,0.11951355037093361,-0.0010766447231623957,0.8303937628501067,-0.7076383348774845,-0.08815972407061758,last3_mean,0.051130240479182326,0,0,0,1,0,1,1
ensemble,sentinel2,treatment_0009,B11,0.03592283756346394,0.2475434774667066,0.2156420645030406,0.2535,0.1658143659383858,-0.8880538155513634,0.0,0.11951355037093361,-0.0010766447231623957,0.8303937628501067,-0.7076383348774845,-0.08815972407061758,last3_mean,0.04630081556745219,0,0,0,1,0,1,1
Kimi-K3-thinking-low,sentinel2,treatment_0009,B12,0.0309002856465152,0.1139642321258075,0.0989283011694326,0.118,0.13060616721669782,-0.48659520913103876,0.0,0.0903138141508387,1.0395934846154518,0.5190620400850127,-1.2392651531548167,-0.05469709740753329,last3_mean,0.04029235306585913,0,0,0,0,0,1,1
gpt-oss-120b,sentinel2,treatment_0009,B12,0.0309002856465152,0.1139642321258075,0.0989283011694326,0.117,0.09824400683282569,-0.48659520913103876,0.0,0.0903138141508387,1.0395934846154518,0.5190620400850127,-1.2392651531548167,-0.05469709740753329,last3_mean,0.007930192681986997,0,0,0,0,0,1,1
gpt-oss-120b (default effort),sentinel2,treatment_0009,B12,0.0309002856465152,0.1139642321258075,0.0989283011694326,0.115,0.03351968606508052,-0.48659520913103876,0.0,0.0903138141508387,1.0395934846154518,0.5190620400850127,-1.2392651531548167,-0.05469709740753329,persistence,0.03351968606508052,0,0,0,0,0,1,1
ensemble,sentinel2,treatment_0009,B12,0.0309002856465152,0.1139642321258075,0.0989283011694326,0.1175,0.11442508702476153,-0.48659520913103876,0.0,0.0903138141508387,1.0395934846154518,0.5190620400850127,-1.2392651531548167,-0.05469709740753329,last3_mean,0.02411127287392284,0,0,0,0,0,1,1
Kimi-K3-thinking-low,sentinel2,treatment_0009,NDVI,0.19205660599255725,0.826363221424592,0.8310252347435744,0.762,-0.33512630868362947,0.024274162791167325,0.0,0.07840276879283122,-1.2303120811761006,0.2560438249133967,0.8200257726594711,0.11341072199442878,persistence,0.33512630868362947,0,0,1,0,1,1,1
gpt-oss-120b,sentinel2,treatment_0009,NDVI,0.19205660599255725,0.826363221424592,0.8310252347435744,0.841,0.07621075307336855,0.024274162791167325,0.0,0.07840276879283122,-1.2303120811761006,0.2560438249133967,0.8200257726594711,0.11341072199442878,last3_mean,0.0021920157194626616,1,0,1,0,1,1,1
gpt-oss-120b (default effort),sentinel2,treatment_0009,NDVI,0.19205660599255725,0.826363221424592,0.8310252347435744,0.82,-0.033132010178491836,0.024274162791167325,0.0,0.07840276879283122,-1.2303120811761006,0.2560438249133967,0.8200257726594711,0.11341072199442878,persistence,0.033132010178491836,0,0,1,0,1,1,1
ensemble,sentinel2,treatment_0009,NDVI,0.19205660599255725,0.826363221424592,0.8310252347435744,0.8015,-0.12945777780513046,0.024274162791167325,0.0,0.07840276879283122,-1.2303120811761006,0.2560438249133967,0.8200257726594711,0.11341072199442878,persistence,0.12945777780513046,0,0,1,0,1,1,1
Kimi-K3-thinking-low,sentinel2,treatment_0009,NDWI,0.10012101682263141,-0.7488456695703543,-0.739333230459787,-0.709,0.39797507890818334,0.09500941373197289,0.0,-0.007133751673401863,1.2389413914700032,0.14812350648361178,-1.3040837911692889,0.013860839692053503,linear9,0.24985157242457157,1,0,0,1,1,0,1
gpt-oss-120b,sentinel2,treatment_0009,NDWI,0.10012101682263141,-0.7488456695703543,-0.739333230459787,-0.749,-0.0015414388960825933,0.09500941373197289,0.0,-0.007133751673401863,1.2389413914700032,0.14812350648361178,-1.3040837911692889,0.013860839692053503,persistence,0.0015414388960825933,0,0,0,1,1,0,1
gpt-oss-120b (default effort),sentinel2,treatment_0009,NDWI,0.10012101682263141,-0.7488456695703543,-0.739333230459787,-0.74,0.08834977760987725,0.09500941373197289,0.0,-0.007133751673401863,1.2389413914700032,0.14812350648361178,-1.3040837911692889,0.013860839692053503,linear9,0.05977372887373453,1,0,0,1,1,0,1
ensemble,sentinel2,treatment_0009,NDWI,0.10012101682263141,-0.7488456695703543,-0.739333230459787,-0.729,0.1982168200060504,0.09500941373197289,0.0,-0.007133751673401863,1.2389413914700032,0.14812350648361178,-1.3040837911692889,0.013860839692053503,linear9,0.05009331352243862,1,0,0,1,1,0,1
Kimi-K3-thinking-low,sentinel2,treatment_0010,B2,0.015245796262710545,0.0573449871175203,0.0462939663536451,0.058,0.042963507526451054,-0.7248569096325077,0.0,-0.17228911755222612,-0.36156032523576187,0.7370288607192963,-0.9524785492592658,-0.05645237383184314,persistence,0.042963507526451054,0,0,1,1,0,1,1
gpt-oss-120b,sentinel2,treatment_0010,B2,0.015245796262710545,0.0573449871175203,0.0462939663536451,0.058,0.042963507526451054,-0.7248569096325077,0.0,-0.17228911755222612,-0.36156032523576187,0.7370288607192963,-0.9524785492592658,-0.05645237383184314,persistence,0.042963507526451054,0,0,1,1,0,1,1
gpt-oss-120b (default effort),sentinel2,treatment_0010,B2,0.015245796262710545,0.0573449871175203,0.0462939663536451,0.061,0.23973906114824836,-0.7248569096325077,0.0,-0.17228911755222612,-0.36156032523576187,0.7370288607192963,-0.9524785492592658,-0.05645237383184314,persistence,0.23973906114824836,0,0,1,1,0,1,1
ensemble,sentinel2,treatment_0010,B2,0.015245796262710545,0.0573449871175203,0.0462939663536451,0.058,0.042963507526451054,-0.7248569096325077,0.0,-0.17228911755222612,-0.36156032523576187,0.7370288607192963,-0.9524785492592658,-0.05645237383184314,persistence,0.042963507526451054,0,0,1,1,0,1,1
Kimi-K3-thinking-low,sentinel2,treatment_0010,B3,0.02023498333518284,0.080252944139036,0.0677163710638934,0.082,0.08633838891907442,-0.6195494637915063,0.0,0.23558550397564504,-0.2186580023391537,1.0444312382490657,-0.7033729952171157,-0.005800648984983641,persistence,0.08633838891907442,0,0,0,1,0,1,1
gpt-oss-120b,sentinel2,treatment_0010,B3,0.02023498333518284,0.080252944139036,0.0677163710638934,0.082,0.08633838891907442,-0.6195494637915063,0.0,0.23558550397564504,-0.2186580023391537,1.0444312382490657,-0.7033729952171157,-0.005800648984983641,persistence,0.08633838891907442,0,0,0,1,0,1,1
gpt-oss-120b (default effort),sentinel2,treatment_0010,B3,0.02023498333518284,0.080252944139036,0.0677163710638934,0.077,-0.16075842935734275,-0.6195494637915063,0.0,0.23558550397564504,-0.2186580023391537,1.0444312382490657,-0.7033729952171157,-0.005800648984983641,own_mean,0.05789957298181095,1,0,0,1,0,1,1
ensemble,sentinel2,treatment_0010,B3,0.02023498333518284,0.080252944139036,0.0677163710638934,0.082,0.08633838891907442,-0.6195494637915063,0.0,0.23558550397564504,-0.2186580023391537,1.0444312382490657,-0.7033729952171157,-0.005800648984983641,persistence,0.08633838891907442,0,0,0,1,0,1,1
Kimi-K3-thinking-low,sentinel2,treatment_0010,B4,0.016410404862725752,0.0699372840123597,0.04765903349349,0.076,0.36944341339262293,-1.3575686099903632,0.0,-0.5343444373437055,0.32601865209024006,0.05720160764646256,-1.1974662709648844,-0.17523696663589966,own_mean,0.043424761302382875,0,0,1,0,0,1,1
gpt-oss-120b,sentinel2,treatment_0010,B4,0.016410404862725752,0.0699372840123597,0.04765903349349,0.072,0.1256956184137483,-1.3575686099903632,0.0,-0.5343444373437055,0.32601865209024006,0.05720160764646256,-1.1974662709648844,-0.17523696663589966,linear9,0.06849401076728573,0,0,1,0,0,1,1
gpt-oss-120b (default effort),sentinel2,treatment_0010,B4,0.016410404862725752,0.0699372840123597,0.04765903349349,0.082,0.7350651058609349,-1.3575686099903632,0.0,-0.5343444373437055,0.32601865209024006,0.05720160764646256,-1.1974662709648844,-0.17523696663589966,own_mean,0.4090464537706948,0,0,1,0,0,1,1
ensemble,sentinel2,treatment_0010,B4,0.016410404862725752,0.0699372840123597,0.04765903349349,0.074,0.2475695159031856,-1.3575686099903632,0.0,-0.5343444373437055,0.32601865209024006,0.05720160764646256,-1.1974662709648844,-0.17523696663589966,own_mean,0.07844913618705446,0,0,1,0,0,1,1
Kimi-K3-thinking-low,sentinel2,treatment_0010,B8,0.12127366493249032,0.3795738981983583,0.3703143710317816,0.33,-0.4087771094075098,-0.07635233231989161,0.0,0.6217446692567986,-0.5157238542111418,0.9796632121448566,0.387132007046253,-0.5996320683147834,own_mean,0.10694674480363198,1,0,0,1,0,0,1
gpt-oss-120b,sentinel2,treatment_0010,B8,0.12127366493249032,0.3795738981983583,0.3703143710317816,0.36,-0.16140271021952338,-0.07635233231989161,0.0,0.6217446692567986,-0.5157238542111418,0.9796632121448566,0.387132007046253,-0.5996320683147834,persistence,0.16140271021952338,1,0,0,1,0,0,1
gpt-oss-120b (default effort),sentinel2,treatment_0010,B8,0.12127366493249032,0.3795738981983583,0.3703143710317816,0.313,-0.5489559356140357,-0.07635233231989161,0.0,0.6217446692567986,-0.5157238542111418,0.9796632121448566,0.387132007046253,-0.5996320683147834,own_mean,0.03323208140289391,1,0,0,1,0,0,1
ensemble,sentinel2,treatment_0010,B8,0.12127366493249032,0.3795738981983583,0.3703143710317816,0.345,-0.2850899098135168,-0.07635233231989161,0.0,0.6217446692567986,-0.5157238542111418,0.9796632121448566,0.387132007046253,-0.5996320683147834,own_mean,0.23063394439762497,1,0,0,1,0,0,1
Kimi-K3-thinking-low,sentinel2,treatment_0010,B11,0.03162157764175173,0.278942955833318,0.2374786783224133,0.28,0.03342793894275326,-1.3112653005698593,0.0,-0.31905721439328616,-0.4249306467218848,0.33043387510342354,-0.5258935361354973,-0.00997207787849376,persistence,0.03342793894275326,0,0,1,1,0,1,1
gpt-oss-120b,sentinel2,treatment_0010,B11,0.03162157764175173,0.278942955833318,0.2374786783224133,0.275,-0.12469193909262426,-1.3112653005698593,0.0,-0.31905721439328616,-0.4249306467218848,0.33043387510342354,-0.5258935361354973,-0.00997207787849376,holt_damped,0.1147198612141305,1,0,1,1,0,1,1
gpt-oss-120b (default effort),sentinel2,treatment_0010,B11,0.03162157764175173,0.278942955833318,0.2374786783224133,0.296,0.5394115486559595,-1.3112653005698593,0.0,-0.31905721439328616,-0.4249306467218848,0.33043387510342354,-0.5258935361354973,-0.00997207787849376,linear9,0.208977673552536,0,0,1,1,0,1,1
ensemble,sentinel2,treatment_0010,B11,0.03162157764175173,0.278942955833318,0.2374786783224133,0.2775,-0.045632000074935494,-1.3112653005698593,0.0,-0.31905721439328616,-0.4249306467218848,0.33043387510342354,-0.5258935361354973,-0.00997207787849376,holt_damped,0.035659922196441735,1,0,1,1,0,1,1
Kimi-K3-thinking-low,sentinel2,treatment_0010,B12,0.02435438795731477,0.1529208080764206,0.1188403049427473,0.16,0.2906741871726313,-1.3993578156595525,0.0,-0.5859306631760873,0.24978603817064077,-0.09635916823965267,-1.0316632208672774,-0.34881415003972593,own_mean,0.04088814900199056,0,0,1,0,1,1,1
gpt-oss-120b,sentinel2,treatment_0010,B12,0.02435438795731477,0.1529208080764206,0.1188403049427473,0.15,-0.11992943865145912,-1.3993578156595525,0.0,-0.5859306631760873,0.24978603817064077,-0.09635916823965267,-1.0316632208672774,-0.34881415003972593,linear9,0.023570270411806454,1,0,1,0,1,1,1
gpt-oss-120b (default effort),sentinel2,treatment_0010,B12,0.02435438795731477,0.1529208080764206,0.1188403049427473,0.17,0.7012778129967218,-1.3993578156595525,0.0,-0.5859306631760873,0.24978603817064077,-0.09635916823965267,-1.0316632208672774,-0.34881415003972593,own_mean,0.451491774826081,0,0,1,0,1,1,1
ensemble,sentinel2,treatment_0010,B12,0.02435438795731477,0.1529208080764206,0.1188403049427473,0.155,0.0853723742605861,-1.3993578156595525,0.0,-0.5859306631760873,0.24978603817064077,-0.09635916823965267,-1.0316632208672774,-0.34881415003972593,persistence,0.0853723742605861,0,0,1,0,1,1,1
Kimi-K3-thinking-low,sentinel2,treatment_0010,NDVI,0.14310622176468402,0.682443035682768,0.7682058192660278,0.626,-0.39441356907304703,0.5992945836015672,0.0,0.5103317210689042,-0.7237340097183859,0.6679208436331553,0.6090857056826923,-0.02626556478209772,own_mean,0.32932044064533883,0,0,1,0,1,1,0
gpt-oss-120b,sentinel2,treatment_0010,NDVI,0.14310622176468402,0.682443035682768,0.7682058192660278,0.66,-0.15682781227829523,0.5992945836015672,0.0,0.5103317210689042,-0.7237340097183859,0.6679208436331553,0.6090857056826923,-0.02626556478209772,holt_damped,0.13056224749619752,0,0,1,0,1,1,0
gpt-oss-120b (default effort),sentinel2,treatment_0010,NDVI,0.14310622176468402,0.682443035682768,0.7682058192660278,0.607,-0.5271820802230553,0.5992945836015672,0.0,0.5103317210689042,-0.7237340097183859,0.6679208436331553,0.6090857056826923,-0.02626556478209772,own_mean,0.1965519294953305,0,0,1,0,1,1,0
ensemble,sentinel2,treatment_0010,NDVI,0.14310622176468402,0.682443035682768,0.7682058192660278,0.643,-0.27562069067567113,0.5992945836015672,0.0,0.5103317210689042,-0.7237340097183859,0.6679208436331553,0.6090857056826923,-0.02626556478209772,holt_damped,0.24935512589357342,0,0,1,0,1,1,0
