variant,sensor,treatment_site_id,fit_window,lambda,cv_sse,chosen
cv_intercept,sentinel1,treatment_0003,P01-08,31.622776601683793,7408.710936426527,False
cv_intercept,sentinel1,treatment_0003,P01-08,39.81071705534978,7408.700575447562,False
cv_intercept,sentinel1,treatment_0003,P01-08,50.11872336272725,7408.687996966862,False
cv_intercept,sentinel1,treatment_0003,P01-08,63.09573444801943,7408.6728925069165,False
cv_intercept,sentinel1,treatment_0003,P01-08,79.43282347242821,7408.6550228648575,False
cv_intercept,sentinel1,treatment_0003,P01-08,100.0,7408.634317253639,False
cv_intercept,sentinel1,treatment_0003,P01-08,125.89254117941688,7408.611039888545,False
cv_intercept,sentinel1,treatment_0003,P01-08,158.48931924611142,7408.586060630229,False
cv_intercept,sentinel1,treatment_0003,P01-08,199.5262314968883,7408.561282290777,False
cv_intercept,sentinel1,treatment_0003,P01-08,251.18864315095823,7408.540297290572,False
cv_intercept,sentinel1,treatment_0003,P01-08,316.22776601683796,7408.5293687454505,True
cv_intercept,sentinel1,treatment_0003,P01-08,398.1071705534977,7408.538850376048,False
cv_intercept,sentinel1,treatment_0003,P01-08,501.18723362727246,7408.5851640083265,False
cv_intercept,sentinel1,treatment_0003,P01-08,630.9573444801943,7408.693421030643,False
cv_intercept,sentinel1,treatment_0003,P01-08,794.3282347242822,7408.90067058979,False
cv_intercept,sentinel1,treatment_0003,P01-08,1000.0,7409.259538187049,False
cv_intercept,sentinel1,treatment_0003,P01-08,1258.9254117941687,7409.841644792706,False
cv_intercept,sentinel1,treatment_0003,P01-08,1584.893192461114,7410.739672982422,False
cv_intercept,sentinel1,treatment_0003,P01-08,1995.262314968883,7412.066383095864,False
cv_intercept,sentinel1,treatment_0003,P01-08,2511.886431509582,7413.948559254035,False
cv_intercept,sentinel1,treatment_0003,P01-08,3162.2776601683795,7416.51422886006,False
cv_intercept,sentinel1,treatment_0003,P01-08,3981.0717055349774,7419.872987977635,False
cv_intercept,sentinel1,treatment_0003,P01-08,5011.872336272725,7424.091918629798,False
cv_intercept,sentinel1,treatment_0003,P01-08,6309.573444801943,7429.1726201951915,False
cv_intercept,sentinel1,treatment_0003,P01-08,7943.282347242822,7435.036684517736,False
cv_intercept,sentinel1,treatment_0003,P01-08,10000.0,7441.525886242826,False
cv_intercept,sentinel1,treatment_0003,P01-09,0.0001,8333.32194997062,False
cv_intercept,sentinel1,treatment_0003,P01-09,0.00012589254117941674,8333.321949940375,False
cv_intercept,sentinel1,treatment_0003,P01-09,0.00015848931924611142,8333.321949902302,False
cv_intercept,sentinel1,treatment_0003,P01-09,0.00019952623149688788,8333.321949854368,False
cv_intercept,sentinel1,treatment_0003,P01-09,0.00025118864315095795,8333.321949794024,False
cv_intercept,sentinel1,treatment_0003,P01-09,0.00031622776601683794,8333.321949718054,False
cv_intercept,sentinel1,treatment_0003,P01-09,0.00039810717055349735,8333.321949622416,False
cv_intercept,sentinel1,treatment_0003,P01-09,0.0005011872336272725,8333.321949502013,False
cv_intercept,sentinel1,treatment_0003,P01-09,0.000630957344480193,8333.321949350435,False
cv_intercept,sentinel1,treatment_0003,P01-09,0.0007943282347242813,8333.32194915961,False
cv_intercept,sentinel1,treatment_0003,P01-09,0.001,8333.321948919374,False
cv_intercept,sentinel1,treatment_0003,P01-09,0.0012589254117941675,8333.321948616938,False
cv_intercept,sentinel1,treatment_0003,P01-09,0.001584893192461114,8333.321948236193,False
cv_intercept,sentinel1,treatment_0003,P01-09,0.001995262314968879,8333.321947756862,False
cv_intercept,sentinel1,treatment_0003,P01-09,0.002511886431509582,8333.321947153423,False
cv_intercept,sentinel1,treatment_0003,P01-09,0.0031622776601683794,8333.321946393738,False
cv_intercept,sentinel1,treatment_0003,P01-09,0.003981071705534973,8333.32194543736,False
cv_intercept,sentinel1,treatment_0003,P01-09,0.005011872336272725,8333.321944233348,False
cv_intercept,sentinel1,treatment_0003,P01-09,0.00630957344480193,8333.321942717594,False
cv_intercept,sentinel1,treatment_0003,P01-09,0.00794328234724282,8333.321940809383,False
cv_intercept,sentinel1,treatment_0003,P01-09,0.01,8333.321938407105,False
cv_intercept,sentinel1,treatment_0003,P01-09,0.012589254117941675,8333.321935382839,False
cv_intercept,sentinel1,treatment_0003,P01-09,0.01584893192461114,8333.321931575554,False
cv_intercept,sentinel1,treatment_0003,P01-09,0.01995262314968881,8333.321926782526,False
cv_intercept,sentinel1,treatment_0003,P01-09,0.025118864315095822,8333.32192074856,False
cv_intercept,sentinel1,treatment_0003,P01-09,0.03162277660168379,8333.321913152402,False
cv_intercept,sentinel1,treatment_0003,P01-09,0.039810717055349734,8333.32190358965,False
cv_intercept,sentinel1,treatment_0003,P01-09,0.05011872336272725,8333.321891551248,False
cv_intercept,sentinel1,treatment_0003,P01-09,0.06309573444801936,8333.321876396414,False
cv_intercept,sentinel1,treatment_0003,P01-09,0.07943282347242822,8333.321857318582,False
cv_intercept,sentinel1,treatment_0003,P01-09,0.1,8333.321833302565,False
cv_intercept,sentinel1,treatment_0003,P01-09,0.12589254117941676,8333.321803070641,False
cv_intercept,sentinel1,treatment_0003,P01-09,0.15848931924611143,8333.321765014789,False
cv_intercept,sentinel1,treatment_0003,P01-09,0.19952623149688808,8333.321717111468,False
cv_intercept,sentinel1,treatment_0003,P01-09,0.25118864315095824,8333.321656814522,False
cv_intercept,sentinel1,treatment_0003,P01-09,0.31622776601683794,8333.321580920632,False
cv_intercept,sentinel1,treatment_0003,P01-09,0.3981071705534973,8333.3214854004,False
cv_intercept,sentinel1,treatment_0003,P01-09,0.5011872336272725,8333.321365186404,False
cv_intercept,sentinel1,treatment_0003,P01-09,0.6309573444801936,8333.321213907519,False
cv_intercept,sentinel1,treatment_0003,P01-09,0.7943282347242822,8333.321023556258,False
cv_intercept,sentinel1,treatment_0003,P01-09,1.0,8333.320784072843,False
cv_intercept,sentinel1,treatment_0003,P01-09,1.2589254117941688,8333.320482826106,False
cv_intercept,sentinel1,treatment_0003,P01-09,1.584893192461114,8333.320103967191,False
cv_intercept,sentinel1,treatment_0003,P01-09,1.9952623149688788,8333.319627627285,False
cv_intercept,sentinel1,treatment_0003,P01-09,2.5118864315095824,8333.319028925594,False
cv_intercept,sentinel1,treatment_0003,P01-09,3.1622776601683795,8333.318276749073,False
cv_intercept,sentinel1,treatment_0003,P01-09,3.9810717055349776,8333.317332261218,False
cv_intercept,sentinel1,treatment_0003,P01-09,5.011872336272725,8333.316147096193,False
cv_intercept,sentinel1,treatment_0003,P01-09,6.309573444801943,8333.314661198154,False
cv_intercept,sentinel1,treatment_0003,P01-09,7.943282347242821,8333.312800279384,False
cv_intercept,sentinel1,treatment_0003,P01-09,10.0,8333.310472901603,False
cv_intercept,sentinel1,treatment_0003,P01-09,12.589254117941687,8333.307567245165,False
cv_intercept,sentinel1,treatment_0003,P01-09,15.848931924611142,8333.30394774021,False
cv_intercept,sentinel1,treatment_0003,P01-09,19.95262314968883,8333.299451923578,False
cv_intercept,sentinel1,treatment_0003,P01-09,25.11886431509582,8333.293888204156,False
cv_intercept,sentinel1,treatment_0003,P01-09,31.622776601683793,8333.287035743802,False
cv_intercept,sentinel1,treatment_0003,P01-09,39.81071705534978,8333.27864850716,False
cv_intercept,sentinel1,treatment_0003,P01-09,50.11872336272725,8333.268466877813,False
cv_intercept,sentinel1,treatment_0003,P01-09,63.09573444801943,8333.256242340241,False
cv_intercept,sentinel1,treatment_0003,P01-09,79.43282347242821,8333.241783961279,False
cv_intercept,sentinel1,treatment_0003,P01-09,100.0,8333.225040291529,False
cv_intercept,sentinel1,treatment_0003,P01-09,125.89254117941688,8333.206237529883,False
cv_intercept,sentinel1,treatment_0003,P01-09,158.48931924611142,8333.186105173789,False
cv_intercept,sentinel1,treatment_0003,P01-09,199.5262314968883,8333.166234739565,False
cv_intercept,sentinel1,treatment_0003,P01-09,251.18864315095823,8333.14963595325,False
cv_intercept,sentinel1,treatment_0003,P01-09,316.22776601683796,8333.141577432785,True
cv_intercept,sentinel1,treatment_0003,P01-09,398.1071705534977,8333.150822079882,False
cv_intercept,sentinel1,treatment_0003,P01-09,501.18723362727246,8333.191382954257,False
cv_intercept,sentinel1,treatment_0003,P01-09,630.9573444801943,8333.284916672397,False
cv_intercept,sentinel1,treatment_0003,P01-09,794.3282347242822,8333.46380964095,False
cv_intercept,sentinel1,treatment_0003,P01-09,1000.0,8333.77485573248,False
cv_intercept,sentinel1,treatment_0003,P01-09,1258.9254117941687,8334.283124409585,False
cv_intercept,sentinel1,treatment_0003,P01-09,1584.893192461114,8335.07514720305,False
cv_intercept,sentinel1,treatment_0003,P01-09,1995.262314968883,8336.259950658066,False
cv_intercept,sentinel1,treatment_0003,P01-09,2511.886431509582,8337.965922718577,False
cv_intercept,sentinel1,treatment_0003,P01-09,3162.2776601683795,8340.331399503268,False
cv_intercept,sentinel1,treatment_0003,P01-09,3981.0717055349774,8343.48771117315,False
cv_intercept,sentinel1,treatment_0003,P01-09,5011.872336272725,8347.535580758511,False
cv_intercept,sentinel1,treatment_0003,P01-09,6309.573444801943,8352.518945669439,False
cv_intercept,sentinel1,treatment_0003,P01-09,7943.282347242822,8358.403213592841,False
cv_intercept,sentinel1,treatment_0003,P01-09,10000.0,8365.065777130463,False
cv_intercept,sentinel1,treatment_0004,P01-08,0.0001,7725.871103735764,False
cv_intercept,sentinel1,treatment_0004,P01-08,0.00012589254117941674,7725.871103690971,False
cv_intercept,sentinel1,treatment_0004,P01-08,0.00015848931924611142,7725.871103634581,False
cv_intercept,sentinel1,treatment_0004,P01-08,0.00019952623149688788,7725.87110356359,False
cv_intercept,sentinel1,treatment_0004,P01-08,0.00025118864315095795,7725.871103474216,False
cv_intercept,sentinel1,treatment_0004,P01-08,0.00031622776601683794,7725.871103361704,False
cv_intercept,sentinel1,treatment_0004,P01-08,0.00039810717055349735,7725.871103220058,False
cv_intercept,sentinel1,treatment_0004,P01-08,0.0005011872336272725,7725.871103041736,False
cv_intercept,sentinel1,treatment_0004,P01-08,0.000630957344480193,7725.87110281724,False
cv_intercept,sentinel1,treatment_0004,P01-08,0.0007943282347242813,7725.87110253462,False
cv_intercept,sentinel1,treatment_0004,P01-08,0.001,7725.871102178821,False
cv_intercept,sentinel1,treatment_0004,P01-08,0.0012589254117941675,7725.871101730898,False
cv_intercept,sentinel1,treatment_0004,P01-08,0.001584893192461114,7725.871101166995,False
cv_intercept,sentinel1,treatment_0004,P01-08,0.001995262314968879,7725.871100457083,False
cv_intercept,sentinel1,treatment_0004,P01-08,0.002511886431509582,7725.871099563357,False
cv_intercept,sentinel1,treatment_0004,P01-08,0.0031622776601683794,7725.871098438227,False
cv_intercept,sentinel1,treatment_0004,P01-08,0.003981071705534973,7725.871097021772,False
cv_intercept,sentinel1,treatment_0004,P01-08,0.005011872336272725,7725.8710952385645,False
cv_intercept,sentinel1,treatment_0004,P01-08,0.00630957344480193,7725.8710929936415,False
cv_intercept,sentinel1,treatment_0004,P01-08,0.00794328234724282,7725.871090167458,False
cv_intercept,sentinel1,treatment_0004,P01-08,0.01,7725.871086609515,False
cv_intercept,sentinel1,treatment_0004,P01-08,0.012589254117941675,7725.8710821303475,False
cv_intercept,sentinel1,treatment_0004,P01-08,0.01584893192461114,7725.871076491434,False
cv_intercept,sentinel1,treatment_0004,P01-08,0.01995262314968881,7725.871069392508,False
cv_intercept,sentinel1,treatment_0004,P01-08,0.025118864315095822,7725.8710604555545,False
cv_intercept,sentinel1,treatment_0004,P01-08,0.03162277660168379,7725.871049204703,False
cv_intercept,sentinel1,treatment_0004,P01-08,0.039810717055349734,7725.871035040886,False
cv_intercept,sentinel1,treatment_0004,P01-08,0.05011872336272725,7725.871017209965,False
cv_intercept,sentinel1,treatment_0004,P01-08,0.06309573444801936,7725.8709947625875,False
cv_intercept,sentinel1,treatment_0004,P01-08,0.07943282347242822,7725.87096650368,False
cv_intercept,sentinel1,treatment_0004,P01-08,0.1,7725.8709309288815,False
cv_intercept,sentinel1,treatment_0004,P01-08,0.12589254117941676,7725.870886144543,False
cv_intercept,sentinel1,treatment_0004,P01-08,0.15848931924611143,7725.870829767058,False
cv_intercept,sentinel1,treatment_0004,P01-08,0.19952623149688808,7725.8707587962235,False
cv_intercept,sentinel1,treatment_0004,P01-08,0.25118864315095824,7725.870669455917,False
cv_intercept,sentinel1,treatment_0004,P01-08,0.31622776601683794,7725.8705569937165,False
cv_intercept,sentinel1,treatment_0004,P01-08,0.3981071705534973,7725.870415428972,False
cv_intercept,sentinel1,treatment_0004,P01-08,0.5011872336272725,7725.870237236097,False
cv_intercept,sentinel1,treatment_0004,P01-08,0.6309573444801936,7725.870012946688,False
cv_intercept,sentinel1,treatment_0004,P01-08,0.7943282347242822,7725.8697306498125,False
cv_intercept,sentinel1,treatment_0004,P01-08,1.0,7725.869375364899,False
cv_intercept,sentinel1,treatment_0004,P01-08,1.2589254117941688,7725.868928255341,False
cv_intercept,sentinel1,treatment_0004,P01-08,1.584893192461114,7725.86836564341,False
cv_intercept,sentinel1,treatment_0004,P01-08,1.9952623149688788,7725.867657777868,False
cv_intercept,sentinel1,treatment_0004,P01-08,2.5118864315095824,7725.866767294846,False
cv_intercept,sentinel1,treatment_0004,P01-08,3.1622776601683795,7725.865647299664,False
cv_intercept,sentinel1,treatment_0004,P01-08,3.9810717055349776,7725.864238982883,False
cv_intercept,sentinel1,treatment_0004,P01-08,5.011872336272725,7725.862468667881,False
cv_intercept,sentinel1,treatment_0004,P01-08,6.309573444801943,7725.860244171112,False
cv_intercept,sentinel1,treatment_0004,P01-08,7.943282347242821,7725.857450341786,False
cv_intercept,sentinel1,treatment_0004,P01-08,10.0,7725.853943638924,False
cv_intercept,sentinel1,treatment_0004,P01-08,12.589254117941687,7725.849545607307,False
cv_intercept,sentinel1,treatment_0004,P01-08,15.848931924611142,7725.8440351412,False
cv_intercept,sentinel1,treatment_0004,P01-08,19.95262314968883,7725.837139494337,False
cv_intercept,sentinel1,treatment_0004,P01-08,25.11886431509582,7725.828524136889,False
cv_intercept,sentinel1,treatment_0004,P01-08,31.622776601683793,7725.817781822177,False
cv_intercept,sentinel1,treatment_0004,P01-08,39.81071705534978,7725.804421681509,False
cv_intercept,sentinel1,treatment_0004,P01-08,50.11872336272725,7725.787859926534,False
cv_intercept,sentinel1,treatment_0004,P01-08,63.09573444801943,7725.767414970593,False
cv_intercept,sentinel1,treatment_0004,P01-08,79.43282347242821,7725.742311722136,False
cv_intercept,sentinel1,treatment_0004,P01-08,100.0,7725.711702783101,False
cv_intercept,sentinel1,treatment_0004,P01-08,125.89254117941688,7725.674718728513,False
cv_intercept,sentinel1,treatment_0004,P01-08,158.48931924611142,7725.630566046892,False
cv_intercept,sentinel1,treatment_0004,P01-08,199.5262314968883,7725.578700147198,False
cv_intercept,sentinel1,treatment_0004,P01-08,251.18864315095823,7725.519112261439,False
cv_intercept,sentinel1,treatment_0004,P01-08,316.22776601683796,7725.452782448148,False
cv_intercept,sentinel1,treatment_0004,P01-08,398.1071705534977,7725.382363811096,False
cv_intercept,sentinel1,treatment_0004,P01-08,501.18723362727246,7725.313169789791,False
cv_intercept,sentinel1,treatment_0004,P01-08,630.9573444801943,7725.254526019089,False
cv_intercept,sentinel1,treatment_0004,P01-08,794.3282347242822,7725.221502973814,True
cv_intercept,sentinel1,treatment_0004,P01-08,1000.0,7725.23694138845,False
cv_intercept,sentinel1,treatment_0004,P01-08,1258.9254117941687,7725.333496004789,False
cv_intercept,sentinel1,treatment_0004,P01-08,1584.893192461114,7725.555150429374,False
cv_intercept,sentinel1,treatment_0004,P01-08,1995.262314968883,7725.957343977467,False
cv_intercept,sentinel1,treatment_0004,P01-08,2511.886431509582,7726.604634874334,False
cv_intercept,sentinel1,treatment_0004,P01-08,3162.2776601683795,7727.564931165314,False
cv_intercept,sentinel1,treatment_0004,P01-08,3981.0717055349774,7728.899995000386,False
cv_intercept,sentinel1,treatment_0004,P01-08,5011.872336272725,7730.653234530299,False
cv_intercept,sentinel1,treatment_0004,P01-08,6309.573444801943,7732.837399598048,False
cv_intercept,sentinel1,treatment_0004,P01-08,7943.282347242822,7735.42589868847,False
cv_intercept,sentinel1,treatment_0004,P01-08,10000.0,7738.351171115395,False
cv_intercept,sentinel1,treatment_0004,P01-09,0.0001,8669.205507766554,False
cv_intercept,sentinel1,treatment_0004,P01-09,0.00012589254117941674,8669.205507730956,False
cv_intercept,sentinel1,treatment_0004,P01-09,0.00015848931924611142,8669.205507686142,False
cv_intercept,sentinel1,treatment_0004,P01-09,0.00019952623149688788,8669.205507629722,False
cv_intercept,sentinel1,treatment_0004,P01-09,0.00025118864315095795,8669.205507558696,False
cv_intercept,sentinel1,treatment_0004,P01-09,0.00031622776601683794,8669.20550746928,False
cv_intercept,sentinel1,treatment_0004,P01-09,0.00039810717055349735,8669.20550735671,False
cv_intercept,sentinel1,treatment_0004,P01-09,0.0005011872336272725,8669.205507214994,False
