treatment_site_id,sensor,band,band_label,band_description,number_of_controls,treatment_before_mean,treatment_after_mean,treatment_change_mean,mean_control_before_mean,mean_control_after_mean,mean_control_change_mean,mean_adjusted_effect,median_control_before_mean,median_control_after_mean,median_control_change_mean,median_adjusted_effect,treatment_before_valid_fraction,treatment_after_valid_fraction,mean_control_before_valid_fraction,mean_control_after_valid_fraction
treatment_0015,sentinel2,emb_334,Embedding dimension 334,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.2120969742536544,-0.2712947130203247,-0.0591977387666702,-0.2268639504909515,-0.1656669676303863,0.0611969828605651,-0.1203947216272354,-0.2115152180194854,-0.1629967093467712,0.0485185086727142,-0.1077162474393844,1.0,1.0,1.0,1.0
treatment_0015,sentinel2,emb_335,Embedding dimension 335,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.2585204839706421,0.3781284391880035,0.1196079552173614,0.2181983888149261,0.2897469103336334,0.0715485215187072,0.0480594336986541,0.2200254797935485,0.2871410250663757,0.0671155452728271,0.0524924099445343,1.0,1.0,1.0,1.0
treatment_0015,sentinel2,emb_336,Embedding dimension 336,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.4690770506858825,-0.324577271938324,0.1444997787475586,-0.4947154521942138,-0.396922618150711,0.0977928340435028,0.0467069447040557,-0.4829331636428833,-0.419881522655487,0.0630516409873962,0.0814481377601623,1.0,1.0,1.0,1.0
treatment_0015,sentinel2,emb_337,Embedding dimension 337,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.2738511264324188,0.1168978214263916,-0.1569533050060272,0.3350424170494079,0.0823687762022018,-0.2526736259460449,0.0957203209400177,0.3192309737205505,0.0498212575912475,-0.269409716129303,0.1124564111232757,1.0,1.0,1.0,1.0
treatment_0015,sentinel2,emb_338,Embedding dimension 338,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.4469849765300751,-0.334852010011673,0.1121329665184021,-0.3857479691505432,-0.3728004097938537,0.0129475593566894,0.0991854071617126,-0.374649316072464,-0.3674877882003784,0.0071615278720855,0.1049714386463165,1.0,1.0,1.0,1.0
treatment_0015,sentinel2,emb_339,Embedding dimension 339,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.1889697462320327,0.1677599847316742,-0.0212097615003585,0.2092991322278976,0.1619305312633514,-0.0473686009645462,0.0261588394641876,0.1942250430583953,0.1716004014015197,-0.0226246416568756,0.001414880156517,1.0,1.0,1.0,1.0
treatment_0015,sentinel2,emb_340,Embedding dimension 340,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.006817945279181,-0.2055243104696273,-0.1987063586711883,0.0488696470856666,-0.0730721950531005,-0.1219418421387672,-0.0767645165324211,0.034204289317131,-0.090746633708477,-0.124950923025608,-0.0737554356455802,1.0,1.0,1.0,1.0
treatment_0015,sentinel2,emb_341,Embedding dimension 341,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.3126622140407562,-0.1771420091390609,0.1355202049016952,-0.3220270276069641,-0.2142326533794403,0.1077943742275238,0.0277258306741714,-0.3280181288719177,-0.2138835191726684,0.1141346096992492,0.0213855952024459,1.0,1.0,1.0,1.0
treatment_0015,sentinel2,emb_342,Embedding dimension 342,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.1144717037677764,-0.1291445195674896,-0.0146728157997131,-0.2087977826595306,-0.1580241024494171,0.0507736802101135,-0.0654464960098266,-0.2276487648487091,-0.1855760812759399,0.0420726835727691,-0.0567454993724823,1.0,1.0,1.0,1.0
treatment_0015,sentinel2,emb_343,Embedding dimension 343,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.0007367833168245,0.0817024931311607,0.0809657126665115,0.0723881870508194,0.1415454745292663,0.0691572874784469,0.0118084251880645,0.0815253853797912,0.152939885854721,0.0714145004749298,0.0095512121915817,1.0,1.0,1.0,1.0
treatment_0015,sentinel2,emb_344,Embedding dimension 344,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.4668651521205902,-0.4681740403175354,-0.0013088881969451,-0.6411839127540588,-0.5855270028114319,0.0556569099426269,-0.0569657981395721,-0.6581717729568481,-0.6124332547187805,0.0457385182380676,-0.0470474064350128,1.0,1.0,1.0,1.0
treatment_0015,sentinel2,emb_345,Embedding dimension 345,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.1631187945604324,-0.0949521213769912,0.0681666731834411,-0.1298530995845794,-0.061943233013153,0.0679098665714263,0.0002568066120147,-0.1596220433712005,-0.0849387645721435,0.074683278799057,-0.0065166056156158,1.0,1.0,1.0,1.0
treatment_0015,sentinel2,emb_346,Embedding dimension 346,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.1440965682268142,-0.3699462711811065,-0.2258497029542923,-0.3082788586616516,-0.3337821662425995,-0.0255033075809478,-0.2003463953733444,-0.3698392510414123,-0.344686210155487,0.0251530408859252,-0.2510027289390564,1.0,1.0,1.0,1.0
treatment_0015,sentinel2,emb_347,Embedding dimension 347,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.0876910686492919,0.2047518491744995,0.1170607805252075,0.0953214615583419,0.1889736354351043,0.0936521738767623,0.0234086066484451,0.1108440086245536,0.2118543684482574,0.1010103598237037,0.0160504207015037,1.0,1.0,1.0,1.0
treatment_0015,sentinel2,emb_348,Embedding dimension 348,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.094640739262104,0.1311903595924377,0.0365496203303337,0.1636200845241546,0.2233535498380661,0.0597334653139114,-0.0231838449835777,0.1592388898134231,0.2326083779335022,0.073369488120079,-0.0368198677897453,1.0,1.0,1.0,1.0
treatment_0015,sentinel2,emb_349,Embedding dimension 349,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.225967064499855,0.0688263997435569,-0.1571406722068786,0.1466238051652908,0.0245374552905559,-0.1220863461494445,-0.035054326057434,0.1359534114599228,0.0105396723374724,-0.1254137456417083,-0.0317269265651702,1.0,1.0,1.0,1.0
treatment_0015,sentinel2,emb_350,Embedding dimension 350,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.3944932520389557,0.7393230199813843,0.3448297679424286,0.3849689662456512,0.8036041259765625,0.4186351597309112,-0.0738053917884826,0.3806931674480438,0.8374427556991577,0.4567495882511139,-0.1119198203086853,1.0,1.0,1.0,1.0
treatment_0015,sentinel2,emb_351,Embedding dimension 351,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.2579270303249359,-0.0917610004544258,0.1661660373210907,-0.1178726553916931,-0.0760724022984504,0.0418002530932426,0.124365784227848,-0.118799053132534,-0.1069104820489883,0.0118885710835456,0.1542774736881256,1.0,1.0,1.0,1.0
treatment_0015,sentinel2,emb_352,Embedding dimension 352,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.0910119786858558,-0.1677611917257309,-0.076749213039875,-0.1276144236326217,-0.204100415110588,-0.0764859914779663,-0.0002632215619087,-0.1171645447611808,-0.2049791514873504,-0.0878146067261695,0.0110653936862945,1.0,1.0,1.0,1.0
treatment_0015,sentinel2,emb_353,Embedding dimension 353,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.4822984337806701,-0.498873770236969,-0.0165753364562988,-0.470902144908905,-0.5317541360855103,-0.0608519911766052,0.0442766547203063,-0.4800716638565063,-0.5291104316711426,-0.0490387678146362,0.0324634313583374,1.0,1.0,1.0,1.0
treatment_0015,sentinel2,emb_354,Embedding dimension 354,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.8015991449356079,-0.7022524476051331,0.0993466973304748,-0.9680516123771667,-0.8466615676879883,0.1213900446891784,-0.0220433473587036,-1.0212817192077637,-0.9173783659934998,0.1039033532142639,-0.004556655883789,1.0,1.0,1.0,1.0
treatment_0015,sentinel2,emb_355,Embedding dimension 355,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.0248159989714622,-0.0022729549091309,0.0225430447608232,-0.0728959590196609,0.0286600235849618,0.1015559807419776,-0.0790129378437995,-0.0589222833514213,-0.0049655851908028,0.0539566986262798,-0.0314136520028114,1.0,1.0,1.0,1.0
treatment_0015,sentinel2,emb_356,Embedding dimension 356,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.0876722782850265,0.1824552565813064,0.0947829782962799,0.0690251216292381,0.1933826208114624,0.1243574991822242,-0.0295745208859443,0.0841489434242248,0.1889088451862335,0.1047599017620086,-0.0099769234657287,1.0,1.0,1.0,1.0
treatment_0015,sentinel2,emb_357,Embedding dimension 357,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.6759381294250488,0.7044232487678528,0.0284851193428039,0.6854825019836426,0.7829650640487671,0.0974825620651245,-0.0689974427223205,0.6878412961959839,0.7881374359130859,0.100296139717102,-0.0718110203742981,1.0,1.0,1.0,1.0
treatment_0015,sentinel2,emb_358,Embedding dimension 358,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.5742772221565247,0.7210428714752197,0.146765649318695,0.5917450189590454,0.6954399347305298,0.1036949157714843,0.0430707335472106,0.5725661516189575,0.6843020915985107,0.1117359399795532,0.0350297093391418,1.0,1.0,1.0,1.0
treatment_0015,sentinel2,emb_359,Embedding dimension 359,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.2384585887193679,-0.4741955399513244,-0.2357369512319564,-0.3931835293769836,-0.4744920134544372,-0.0813084840774536,-0.1544284671545028,-0.4122994542121887,-0.5154554843902588,-0.10315603017807,-0.1325809210538864,1.0,1.0,1.0,1.0
treatment_0015,sentinel2,emb_360,Embedding dimension 360,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.4343836903572082,1.0155209302902222,1.4499046802520752,-0.4467089772224426,0.4922606945037842,0.9389696717262268,0.5109350085258484,-0.4346910715103149,0.447767823934555,0.8824589252471924,0.5674457550048828,1.0,1.0,1.0,1.0
treatment_0015,sentinel2,emb_361,Embedding dimension 361,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.1485391408205032,0.0561973601579666,0.2047365009784698,-0.1709280908107757,-0.0603858716785907,0.1105422228574752,0.0941942781209945,-0.1497003138065338,-0.0566519685089588,0.0930483490228653,0.1116881519556045,1.0,1.0,1.0,1.0
treatment_0015,sentinel2,emb_362,Embedding dimension 362,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.1963991075754165,-0.1284585297107696,0.0679405778646469,0.0518204495310783,0.0564431361854076,0.0046226866543293,0.0633178949356079,0.0555423386394977,0.0688142627477645,0.0132719241082668,0.05466865375638,1.0,1.0,1.0,1.0
treatment_0015,sentinel2,emb_363,Embedding dimension 363,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.1023218184709549,0.1058795303106308,0.2082013487815857,-0.1240504533052444,0.0240560173988342,0.1481064707040786,0.060094878077507,-0.0694246813654899,0.0460976809263229,0.1155223622918129,0.0926789864897728,1.0,1.0,1.0,1.0
treatment_0015,sentinel2,emb_364,Embedding dimension 364,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.2269381284713745,0.2688505053520202,0.0419123768806457,0.1675048619508743,0.2097255736589431,0.0422207117080688,-0.000308334827423,0.1562622785568237,0.1787880063056945,0.0225257277488708,0.0193866491317749,1.0,1.0,1.0,1.0
treatment_0015,sentinel2,emb_365,Embedding dimension 365,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.3838951587677002,-0.3576408922672272,0.026254266500473,-0.453223705291748,-0.4158183634281158,0.0374053418636322,-0.0111510753631591,-0.4471587538719177,-0.4284643232822418,0.0186944305896759,0.0075598359107971,1.0,1.0,1.0,1.0
treatment_0015,sentinel2,emb_366,Embedding dimension 366,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.3702439069747925,-0.3009242117404938,0.0693196952342987,-0.4378856122493744,-0.4513500332832336,-0.0134644210338592,0.0827841162681579,-0.4841136932373047,-0.4894827902317047,-0.0053690969944,0.0746887922286987,1.0,1.0,1.0,1.0
treatment_0015,sentinel2,emb_367,Embedding dimension 367,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.0761012360453605,0.0172565728425979,-0.0588446632027626,0.0831668674945831,0.0288206879049539,-0.0543461814522743,-0.0044984817504882,0.1247294545173645,0.0211445856839418,-0.1035848706960678,0.0447402074933052,1.0,1.0,1.0,1.0
treatment_0015,sentinel2,emb_368,Embedding dimension 368,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.0207317937165498,-0.0810880735516548,-0.06035628169775,0.0443704240024089,0.0373755507171154,-0.0069948732852935,-0.0533614084124565,0.0384175553917884,0.0439004227519035,0.005482867360115,-0.0658391490578651,1.0,1.0,1.0,1.0
treatment_0015,sentinel2,emb_369,Embedding dimension 369,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.2732137441635132,-0.3390874564647674,-0.0658737123012542,-0.3490806221961975,-0.3605703711509704,-0.0114897489547729,-0.0543839633464813,-0.3336981534957886,-0.3578687310218811,-0.0241705775260925,-0.0417031347751617,1.0,1.0,1.0,1.0
